	ios_all_ratings	ios_current_ratings	ios_file_size	android_avg_rating	android_file_size	android_ratings_1	android_ratings_2	android_ratings_3	android_ratings_4	android_ratings_5	android_total_ratings
10-08-16 14:40	193285.0	7358.0	106	4.1	61.0	555765.0	180976.0	324733.0	522257.0	2600548.0	4184279.0
10-08-16 14:50	193285.0	7358.0	106	4.1	61.0	555765.0	180976.0	324733.0	522257.0	2600548.0	4184279.0
10-08-16 15:00	193285.0	7358.0	106	4.1	61.0	555765.0	180976.0	324733.0	522257.0	2600548.0	4184279.0
10-08-16 15:10	193285.0	7999.0	106	4.1	61.0	555765.0	180976.0	324733.0	522257.0	2600548.0	4184279.0
10-08-16 15:20	193841.0	7999.0	106	4.1	61.0	555765.0	180976.0	324733.0	522257.0	2600548.0	4184279.0
10-08-16 15:30	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 15:40	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 15:50	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 16:00	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 16:10	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 16:20	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 16:30	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 16:40	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 16:50	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 17:00	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 17:10	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 17:20	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 17:30	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 17:40	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 17:50	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 18:00	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 18:10	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 18:20	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 18:30	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 18:40	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 18:50	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 19:00	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 19:10	193841.0	7999.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 19:20	194409.0	8660.0	106	4.1	61.0	559353.0	182235.0	327628.0	527497.0	2624080.0	4220793.0
10-08-16 19:30	194409.0	8660.0	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 19:40	194440.276596	8500.14893617	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 19:50	194471.553191	8340.29787234	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 20:00	194502.829787	8180.44680851	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 20:10	194534.106383	8020.59574468	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 20:20	194565.382979	7860.74468085	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 20:30	194596.659574	7700.89361702	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 20:40	194627.93617	7541.04255319	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 20:50	194659.212766	7381.19148936	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 21:00	194690.489362	7221.34042553	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 21:10	194721.765957	7061.4893617	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 21:20	194753.042553	6901.63829787	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 21:30	194784.319149	6741.78723404	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 21:40	194815.595745	6581.93617021	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 21:50	194846.87234	6422.08510638	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 22:00	194878.148936	6262.23404255	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 22:10	194909.425532	6102.38297872	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 22:20	194940.702128	5942.53191489	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 22:30	194971.978723	5782.68085106	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 22:40	195003.255319	5622.82978723	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 22:50	195034.531915	5462.9787234	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 23:00	195065.808511	5303.12765957	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 23:10	195097.085106	5143.27659574	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 23:20	195128.361702	4983.42553191	106	4.1	61.0	562979.0	183558.0	330480.0	531958.0	2646624.0	4255599.0
10-08-16 23:30	195159.638298	4823.57446809	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
10-08-16 23:40	195190.914894	4663.72340426	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
10-08-16 23:50	195222.191489	4503.87234043	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 0:00	195253.468085	4344.0212766	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 0:10	195284.744681	4184.17021277	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 0:20	195316.021277	4024.31914894	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 0:30	195347.297872	3864.46808511	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 0:40	195378.574468	3704.61702128	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 0:50	195409.851064	3544.76595745	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 1:00	195441.12766	3384.91489362	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 1:10	195472.404255	3225.06382979	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 1:20	195503.680851	3065.21276596	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 1:30	195534.957447	2905.36170213	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 1:40	195566.234043	2745.5106383	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 1:50	195597.510638	2585.65957447	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 2:00	195628.787234	2425.80851064	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 2:10	195660.06383	2265.95744681	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 2:20	195691.340426	2106.10638298	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 2:30	195722.617021	1946.25531915	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 2:40	195753.893617	1786.40425532	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 2:50	195785.170213	1626.55319149	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 3:00	195816.446809	1466.70212766	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 3:10	195847.723404	1306.85106383	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 3:20	195879.0	1147.0	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 3:30	195879.0	1147.0	106	4.1	61.0	566466.0	184798.0	333023.0	536077.0	2666135.0	4286499.0
11-08-16 3:40	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 3:50	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 4:00	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 4:10	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 4:20	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 4:30	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 4:40	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 4:50	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 5:00	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 5:10	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 5:20	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 5:30	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 5:40	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 5:50	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 6:00	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 6:10	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 6:20	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 6:30	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 6:40	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 6:50	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 7:00	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 7:10	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 7:20	195879.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 7:30	196077.0	1147.0	106	4.1	61.0	568678.0	185535.0	334840.0	538917.0	2678680.0	4306650.0
11-08-16 7:40	195879.0	1147.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 7:50	195879.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 8:00	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 8:10	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 8:20	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 8:30	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 8:40	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 8:50	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 9:00	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 9:10	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 9:20	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 9:30	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 9:40	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 9:50	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 10:00	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 10:10	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 10:20	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 10:30	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 10:40	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 10:50	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 11:00	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 11:10	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 11:20	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 11:30	196077.0	1388.0	106	4.1	61.0	571290.0	186544.0	336988.0	542306.0	2694175.0	4331303.0
11-08-16 11:40	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 11:50	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 12:00	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 12:10	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 12:20	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 12:30	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 12:40	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 12:50	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 13:00	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 13:10	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 13:20	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 13:30	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 13:40	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 13:50	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 14:00	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 14:10	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 14:20	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 14:30	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 14:40	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 14:50	196077.0	1388.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 15:00	196817.0	2316.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 15:10	196817.0	2316.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 15:20	196817.0	2316.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 15:30	196817.0	2316.0	106	4.1	61.0	574534.0	187650.0	339687.0	546125.0	2712590.0	4360586.0
11-08-16 15:40	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 15:50	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 16:00	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 16:10	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 16:20	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 16:30	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 16:40	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 16:50	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 17:00	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 17:10	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 17:20	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 17:30	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 17:40	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 17:50	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 18:00	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 18:10	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 18:20	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 18:30	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 18:40	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 18:50	196817.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 19:00	197217.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 19:10	197217.0	2316.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 19:20	197217.0	2796.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 19:30	197217.0	2796.0	106	4.1	61.0	576679.0	188441.0	341293.0	548922.0	2725822.0	4381157.0
11-08-16 19:40	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 19:50	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 20:00	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 20:10	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 20:20	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 20:30	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 20:40	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 20:50	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 21:00	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 21:10	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 21:20	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 21:30	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 21:40	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 21:50	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 22:00	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 22:10	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 22:20	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 22:30	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 22:40	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 22:50	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 23:00	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 23:10	197217.0	2796.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 23:20	197217.0	3172.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 23:30	197217.0	3172.0	106	4.1	61.0	578939.0	189208.0	342960.0	551491.0	2739241.0	4401839.0
11-08-16 23:40	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
11-08-16 23:50	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 0:00	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 0:10	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 0:20	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 0:30	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 0:40	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 0:50	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 1:00	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 1:10	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 1:20	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 1:30	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 1:40	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 1:50	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 2:00	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 2:10	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 2:20	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 2:30	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 2:40	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 2:50	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 3:00	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 3:10	197532.0	3172.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 3:20	197756.0	3457.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
12-08-16 3:30	197756.0	3457.0	106	4.1	61.0	581359.0	189978.0	344657.0	554123.0	2752549.0	4422666.0
